2026-06-22 09:16:49,434 - main - INFO - === Logging system initialized ===
2026-06-22 09:16:49,435 - main - INFO - Log file: logs/app_20260622_091649.log
2026-06-22 09:16:49,435 - main - INFO - Log level: INFO
2026-06-22 09:16:49,435 - main - INFO - Timestamp: 20260622_091649
2026-06-22 09:16:49,983 - main - INFO - Included router: routers.aihub.router
2026-06-22 09:16:49,993 - main - INFO - Included router: routers.auth.router
2026-06-22 09:16:50,009 - main - INFO - Included router: routers.disease_drug_mappings.router
2026-06-22 09:16:50,027 - main - INFO - Included router: routers.diseases.router
2026-06-22 09:16:50,052 - main - INFO - Included router: routers.drugs.router
2026-06-22 09:16:50,054 - main - INFO - Included router: routers.health.router
2026-06-22 09:16:50,060 - main - INFO - Included router: routers.openfda.router
2026-06-22 09:16:50,065 - main - INFO - Included router: routers.predict.router
2026-06-22 09:16:50,082 - main - INFO - Included router: routers.prediction_histories.router
2026-06-22 09:16:50,091 - main - INFO - Included router: routers.settings.router
2026-06-22 09:16:50,106 - main - INFO - Included router: routers.storage.router
2026-06-22 09:16:50,110 - main - INFO - Included router: routers.user.router
2026-06-22 09:16:50,115 - main - INFO - Included router: routers.user_saved_drugs.router
2026-06-22 09:20:15,587 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:16,250 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:20,038 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:20,697 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:23,875 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:24,544 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:24,898 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:25,506 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:25,915 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:26,572 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:30,248 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:30,966 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:31,317 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:32,029 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:32,395 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:33,053 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:37,343 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:37,998 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:38,351 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:38,966 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:39,330 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:39,990 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:43,776 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:44,432 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:44,788 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:45,400 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:45,758 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:46,420 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:50,455 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:51,218 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:51,583 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:52,296 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:52,661 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
2026-06-22 09:20:53,322 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_084658.log'), (<Change.modified: 2>, 'C:\\Users\\ASA\\Desktop\\Team 8\\CNPM\\App\\backend\\logs\\app_20260622_091649.log')}
